5;5;5;1;5;5;5;5;5;5;4;5;2;satisfied;16341
3;2;4;2;1;1;3;1;3;1;4;1;2;neutral or dissatisfied;16585
5;5;5;4;3;5;5;3;4;4;4;4;4;satisfied;9866
3;4;3;3;4;3;3;4;4;3;3;3;5;satisfied;72388
3;3;3;2;4;4;3;1;4;2;2;2;2;neutral or dissatisfied;95352
3;1;2;5;1;4;3;1;3;1;4;5;5;neutral or dissatisfied;64418
3;2;4;4;2;3;3;2;3;2;4;4;5;neutral or dissatisfied;94233
2;2;5;1;2;0;1;2;1;2;1;5;4;neutral or dissatisfied;10974
5;5;4;4;4;5;5;4;4;4;4;4;4;satisfied;122670
1;4;3;4;3;4;1;3;1;3;1;3;3;neutral or dissatisfied;5762
2;2;2;5;3;2;2;3;1;5;5;5;4;neutral or dissatisfied;116017
3;3;4;4;3;2;2;3;3;1;3;3;3;neutral or dissatisfied;128882
2;2;2;2;2;1;2;2;5;3;3;4;2;neutral or dissatisfied;38308
4;4;5;5;4;5;5;4;5;4;5;5;3;satisfied;84789
5;5;2;5;5;5;5;5;5;5;3;5;4;satisfied;65899
3;3;3;3;3;3;3;3;3;3;1;4;2;neutral or dissatisfied;5448
1;5;5;5;4;1;1;2;4;5;5;5;4;satisfied;94369
1;3;3;4;3;5;1;3;1;3;4;4;4;neutral or dissatisfied;118344
2;4;4;4;4;2;2;4;4;4;4;4;5;satisfied;58164
2;1;4;4;1;4;2;1;2;1;1;4;1;neutral or dissatisfied;25554
1;1;1;3;1;3;3;1;1;1;1;3;1;neutral or dissatisfied;93296
3;3;4;5;3;4;3;3;3;3;3;4;3;neutral or dissatisfied;105224
1;4;4;4;4;1;1;2;4;4;4;4;4;satisfied;114110
5;1;5;4;4;5;5;5;1;4;4;4;5;satisfied;26521
2;2;1;4;2;4;4;2;2;2;3;3;1;neutral or dissatisfied;64448
2;4;2;2;2;3;3;2;4;2;2;2;3;neutral or dissatisfied;111171
2;4;2;5;4;5;2;4;2;4;2;1;1;neutral or dissatisfied;14592
5;2;4;5;1;3;5;4;1;5;5;5;5;satisfied;46664
2;1;1;4;1;5;2;1;2;1;5;4;4;satisfied;34573
3;3;3;3;1;3;3;1;3;1;2;3;3;neutral or dissatisfied;65764
1;5;5;5;4;1;3;4;4;5;5;5;4;satisfied;62156
3;4;2;4;4;3;3;4;4;4;3;4;5;satisfied;128543
3;2;3;1;2;1;3;5;2;1;1;1;3;neutral or dissatisfied;72672
2;3;2;1;2;4;4;2;3;1;1;1;2;neutral or dissatisfied;73330
3;4;3;1;4;4;3;4;3;4;5;1;2;neutral or dissatisfied;47272
2;4;4;4;4;2;2;3;5;4;4;4;5;satisfied;112255
1;5;4;4;4;1;1;5;4;4;4;4;5;satisfied;66301
3;4;2;4;4;0;3;4;3;4;5;4;3;neutral or dissatisfied;115948
5;5;3;4;5;0;5;5;5;5;5;5;4;satisfied;73537
1;1;1;3;1;3;3;1;1;1;1;3;4;neutral or dissatisfied;121852
5;1;4;4;1;0;0;1;5;1;5;4;4;satisfied;115414
3;3;3;3;4;5;4;4;4;3;3;3;3;neutral or dissatisfied;9363
3;4;3;4;3;1;1;3;3;3;1;4;3;neutral or dissatisfied;15684
1;2;4;4;2;1;1;2;1;2;1;4;3;neutral or dissatisfied;35845
3;5;5;5;3;3;3;4;4;5;5;5;3;satisfied;119016
2;4;2;3;4;5;2;4;4;3;3;3;4;neutral or dissatisfied;127548
3;3;2;4;3;3;3;3;3;3;3;4;4;satisfied;49178
2;4;4;2;4;2;2;4;2;4;4;1;3;neutral or dissatisfied;41564
2;3;4;1;3;1;2;2;5;3;2;3;3;neutral or dissatisfied;82657
4;5;5;5;5;4;3;5;4;5;5;5;4;satisfied;86546
5;5;5;5;3;5;5;4;4;5;5;5;5;satisfied;61472
3;4;5;5;3;5;3;2;4;5;5;5;3;satisfied;5560
4;4;4;3;1;2;4;1;2;3;3;3;4;neutral or dissatisfied;36730
3;3;3;5;3;4;3;3;3;3;5;5;5;neutral or dissatisfied;58933
4;5;4;4;4;4;4;2;5;4;4;4;4;satisfied;90149
4;5;5;5;4;4;4;5;4;5;5;5;5;satisfied;92294
1;4;1;5;4;4;1;3;5;5;5;5;4;neutral or dissatisfied;114568
1;1;4;5;1;5;1;1;1;1;2;1;1;neutral or dissatisfied;46275
3;4;3;2;2;2;3;1;2;2;2;2;4;neutral or dissatisfied;62616
1;1;3;3;1;4;2;1;1;1;1;4;4;neutral or dissatisfied;38097
1;4;3;3;5;1;1;4;5;3;3;3;4;satisfied;67677
3;3;5;5;3;0;3;3;3;3;4;5;3;neutral or dissatisfied;81186
3;3;4;2;3;2;2;3;2;3;4;3;3;neutral or dissatisfied;98026
3;1;3;3;3;2;2;4;1;3;3;3;3;neutral or dissatisfied;23244
3;4;2;1;3;3;5;2;5;1;1;1;3;satisfied;80712
3;5;5;5;5;3;3;4;4;5;5;5;5;satisfied;70783
4;4;5;5;4;4;4;4;4;5;5;5;5;satisfied;87361
3;3;2;5;3;4;3;3;3;3;4;5;4;neutral or dissatisfied;57182
1;1;3;2;1;5;1;1;1;1;5;3;2;neutral or dissatisfied;22535
0;4;2;2;5;0;0;2;5;2;2;2;5;satisfied;75538
1;1;1;4;1;3;3;1;1;1;2;3;2;neutral or dissatisfied;2180
5;5;3;4;5;2;2;5;5;2;2;4;5;satisfied;37778
3;3;3;4;3;2;2;3;2;3;1;4;4;neutral or dissatisfied;99279
0;5;1;1;4;5;0;4;4;1;1;1;4;satisfied;655
1;2;4;5;2;1;1;1;1;4;2;4;2;neutral or dissatisfied;15838
1;1;4;3;2;2;1;2;1;2;4;3;2;neutral or dissatisfied;65684
1;4;4;4;5;1;1;3;5;4;4;4;4;satisfied;75070
3;3;4;2;3;2;2;3;3;3;4;3;4;neutral or dissatisfied;8061
4;5;4;5;3;2;4;5;5;5;5;5;3;satisfied;79545
3;4;4;5;4;4;3;3;4;4;5;5;4;neutral or dissatisfied;80037
2;3;2;4;4;4;2;3;4;4;4;4;5;neutral or dissatisfied;107874
1;3;2;4;3;4;1;3;1;3;5;5;3;neutral or dissatisfied;4619
3;5;2;4;4;2;3;4;4;4;5;5;5;satisfied;123637
2;4;2;5;3;5;2;2;4;5;5;5;5;neutral or dissatisfied;6414
4;1;3;4;5;5;3;5;3;5;4;5;4;neutral or dissatisfied;40054
0;5;4;4;5;5;0;5;5;4;4;4;4;satisfied;122042
4;4;3;4;4;4;1;4;4;4;3;5;2;satisfied;61729
1;3;4;4;3;4;1;3;1;3;4;3;1;neutral or dissatisfied;122574
1;5;1;2;3;5;1;3;4;2;2;2;5;neutral or dissatisfied;85628
3;3;1;2;3;1;2;3;3;1;2;3;3;neutral or dissatisfied;29419
4;5;2;5;5;5;4;5;4;5;4;5;3;neutral or dissatisfied;9082
2;5;4;4;5;2;2;2;5;4;4;4;4;satisfied;121522
5;5;5;4;3;5;5;5;5;4;4;4;5;satisfied;74274
5;4;3;5;4;5;5;4;5;4;2;5;5;satisfied;24374
1;5;4;4;5;2;1;5;1;5;4;4;1;neutral or dissatisfied;29053
4;4;1;1;4;5;4;4;4;4;4;3;4;neutral or dissatisfied;35526
1;1;4;4;2;2;2;3;2;4;4;1;1;neutral or dissatisfied;85382
3;4;4;4;5;3;4;3;5;4;4;4;5;satisfied;102304
2;2;1;3;2;3;3;2;2;2;4;4;4;neutral or dissatisfied;67725
3;3;3;4;3;4;3;3;3;3;5;5;3;neutral or dissatisfied;95290
1;1;2;3;1;4;2;1;1;1;1;2;2;neutral or dissatisfied;44996
1;5;4;4;5;1;1;3;5;4;4;4;5;satisfied;68864
1;5;3;3;3;1;1;2;5;3;3;3;3;satisfied;125776
1;5;5;5;4;1;1;5;4;5;5;5;5;satisfied;79788
2;4;4;4;3;2;2;4;5;4;4;4;5;satisfied;125227
3;5;4;4;3;3;5;5;5;4;4;4;4;satisfied;90324
3;4;3;5;4;3;3;4;4;4;4;5;4;satisfied;107403
3;3;3;3;3;2;2;3;2;3;3;3;4;neutral or dissatisfied;52240
2;2;5;3;2;4;4;2;2;2;3;3;2;neutral or dissatisfied;68897
1;4;5;3;4;1;1;4;4;4;3;5;1;satisfied;27738
1;5;1;4;5;1;1;5;1;5;3;4;1;neutral or dissatisfied;72978
3;2;2;4;2;4;3;2;3;2;3;5;3;neutral or dissatisfied;34414
2;5;5;5;5;4;2;5;2;5;3;5;5;neutral or dissatisfied;22426
4;4;4;4;4;4;4;5;5;4;4;4;4;satisfied;78330
3;4;4;4;4;1;3;4;4;4;4;4;5;satisfied;84446
5;3;2;5;3;2;5;3;5;3;3;4;5;satisfied;112591
1;3;1;1;1;2;2;5;4;1;1;1;1;neutral or dissatisfied;21348
3;3;3;3;3;2;3;3;3;3;1;3;1;neutral or dissatisfied;101670
1;3;1;1;3;2;2;4;3;1;1;1;3;neutral or dissatisfied;97346
3;4;5;5;5;3;3;2;5;5;5;5;3;satisfied;118600
4;1;5;5;2;3;4;5;2;5;5;5;2;satisfied;41075
3;2;5;4;2;5;3;2;3;2;4;5;4;neutral or dissatisfied;22098
4;4;2;4;4;4;4;4;4;4;4;4;5;neutral or dissatisfied;113719
3;4;3;4;5;5;3;4;3;4;4;2;3;neutral or dissatisfied;59295
3;2;5;5;2;3;3;2;5;5;5;5;4;satisfied;29712
3;3;1;2;3;2;2;3;3;3;2;1;3;neutral or dissatisfied;100637
5;2;4;4;4;5;5;5;2;4;4;4;5;satisfied;18784
4;4;4;4;3;4;4;4;3;4;4;4;3;neutral or dissatisfied;15719
4;4;5;5;3;4;5;4;4;5;5;5;5;satisfied;66181
5;4;5;4;4;5;5;4;4;4;2;5;3;satisfied;25920
2;5;1;1;4;5;1;2;4;1;1;1;5;neutral or dissatisfied;128914
3;3;4;4;3;3;3;3;3;3;4;5;4;neutral or dissatisfied;101331
4;4;4;4;5;4;4;2;4;4;4;4;3;satisfied;110774
3;3;4;4;3;2;2;3;3;3;3;4;2;neutral or dissatisfied;66221
4;4;1;4;4;3;3;4;4;4;1;3;3;neutral or dissatisfied;3142
2;4;2;2;3;2;1;3;5;2;2;2;3;satisfied;93107
5;5;5;4;5;5;5;5;5;5;3;4;5;satisfied;84776
1;3;3;4;3;2;2;3;2;3;4;4;2;neutral or dissatisfied;83143
1;2;3;5;2;4;5;2;5;2;4;5;3;neutral or dissatisfied;23519
4;4;3;2;4;5;5;4;4;4;2;5;1;satisfied;24063
4;4;5;5;3;4;2;4;5;5;5;5;4;satisfied;125623
4;5;4;5;5;0;4;5;4;5;5;5;2;neutral or dissatisfied;49920
1;4;1;1;2;1;1;1;4;1;1;1;3;neutral or dissatisfied;48070
0;5;5;4;5;5;0;4;4;4;4;5;5;satisfied;113430
3;3;4;3;3;4;4;3;4;3;2;4;4;neutral or dissatisfied;87178
1;4;2;5;4;4;1;4;1;4;3;5;3;neutral or dissatisfied;67170
4;4;2;4;4;4;4;4;4;4;5;5;3;satisfied;126943
3;4;1;4;4;2;3;4;3;4;2;3;2;neutral or dissatisfied;33379
5;2;2;5;2;4;5;2;5;2;4;4;5;satisfied;79672
2;4;2;4;5;4;2;5;2;5;4;5;5;neutral or dissatisfied;65033
3;4;4;5;4;3;3;5;5;5;5;5;4;satisfied;82737
4;4;2;3;4;1;1;4;4;4;1;3;3;neutral or dissatisfied;6161
5;5;3;5;5;2;5;5;5;5;3;3;1;satisfied;23682
1;1;1;3;1;5;5;1;1;1;1;4;3;neutral or dissatisfied;11590
4;4;1;4;4;1;3;4;4;4;1;4;2;neutral or dissatisfied;83480
2;3;2;4;2;5;5;2;2;2;3;3;2;neutral or dissatisfied;125249
2;2;2;2;2;5;5;2;2;2;2;2;3;neutral or dissatisfied;87384
4;5;2;5;5;4;4;5;4;5;5;5;5;neutral or dissatisfied;10588
3;1;5;4;1;2;2;1;3;1;4;5;3;neutral or dissatisfied;110977
1;4;5;5;4;1;1;4;4;4;3;5;4;satisfied;10337
1;4;5;4;4;1;1;4;1;4;3;4;5;neutral or dissatisfied;107152
2;4;1;4;4;4;2;4;2;4;4;4;1;neutral or dissatisfied;45931
1;1;4;3;1;4;5;1;1;1;3;3;2;neutral or dissatisfied;13357
1;4;4;3;3;1;1;3;5;3;3;3;3;satisfied;71550
1;5;5;5;5;1;1;3;4;5;5;5;3;satisfied;55209
2;1;2;3;3;3;2;3;5;3;3;3;3;neutral or dissatisfied;87863
2;3;3;4;3;0;2;3;2;3;4;3;3;neutral or dissatisfied;45617
5;5;2;5;5;5;5;5;5;5;3;4;4;satisfied;73336
3;4;5;5;5;3;3;4;4;5;5;5;5;satisfied;127859
1;1;5;3;4;3;1;4;1;4;4;3;1;neutral or dissatisfied;40902
5;4;3;3;5;5;5;5;5;5;3;3;1;satisfied;16681
1;3;1;1;3;4;1;3;3;1;1;1;2;neutral or dissatisfied;94606
0;2;3;5;4;1;0;4;0;4;3;4;5;satisfied;104961
5;4;2;2;4;5;5;3;4;2;2;2;3;satisfied;1522
3;4;2;2;3;3;3;2;4;2;2;3;4;neutral or dissatisfied;772
4;5;3;5;5;4;4;5;4;5;3;4;5;satisfied;81361
0;3;2;5;3;5;0;3;3;3;1;2;4;satisfied;16147
4;5;5;2;5;4;4;5;5;2;4;1;5;satisfied;47755
4;2;4;4;2;2;5;2;4;4;4;4;4;satisfied;37300
4;4;5;4;3;4;4;4;4;4;4;4;3;satisfied;70384
3;5;5;5;4;1;3;5;5;5;5;5;4;satisfied;102747
2;5;3;4;5;2;2;5;5;5;5;4;5;satisfied;96009
2;2;4;5;3;2;2;3;2;3;5;5;3;neutral or dissatisfied;71432
2;4;4;4;4;4;2;4;2;4;5;5;5;neutral or dissatisfied;95046
2;5;2;4;1;5;2;5;5;4;4;4;3;neutral or dissatisfied;61982
4;2;4;4;2;4;4;2;4;2;5;4;4;satisfied;118503
3;4;2;3;4;2;2;2;3;3;3;3;3;neutral or dissatisfied;8989
2;5;2;4;5;4;2;2;4;4;4;4;5;neutral or dissatisfied;106487
4;2;4;5;2;4;4;2;2;2;5;4;5;satisfied;5751
1;1;3;4;1;1;1;1;1;1;3;3;2;neutral or dissatisfied;6626
2;5;3;5;5;3;2;5;5;5;4;5;5;satisfied;11855
4;5;5;5;5;4;4;2;4;5;5;5;3;satisfied;120101
3;3;2;3;3;3;3;3;3;3;1;3;4;neutral or dissatisfied;2741
2;4;5;5;3;2;2;5;5;5;5;5;1;satisfied;40352
3;5;4;4;5;3;3;2;5;4;4;4;5;satisfied;65228
5;4;5;5;4;5;3;4;4;4;5;5;3;satisfied;88934
2;2;2;5;2;1;3;2;2;2;3;3;4;satisfied;38593
4;3;5;5;3;4;4;3;4;3;4;5;5;neutral or dissatisfied;4565
5;4;3;2;4;5;5;4;5;4;5;5;5;satisfied;41675
3;5;5;4;2;5;3;2;3;2;4;5;5;neutral or dissatisfied;70048
0;4;5;5;4;5;0;4;5;5;5;5;5;satisfied;7079
5;5;5;5;5;5;5;2;4;5;5;5;4;satisfied;71503
1;3;4;4;3;4;1;3;1;3;4;4;4;neutral or dissatisfied;14546
1;4;4;4;3;4;1;3;1;3;4;4;5;neutral or dissatisfied;7032
3;4;5;5;5;3;3;2;5;5;5;5;4;satisfied;99709
4;3;4;4;3;1;4;5;4;4;4;4;3;satisfied;45664
3;3;3;3;4;3;3;1;3;3;3;3;1;neutral or dissatisfied;62167
1;5;1;2;3;4;1;1;1;2;2;2;1;neutral or dissatisfied;66567
3;4;4;4;4;4;3;4;3;4;3;5;4;neutral or dissatisfied;5422
2;4;4;4;4;2;2;4;4;4;4;5;3;satisfied;96708
1;5;2;2;5;3;1;5;1;5;2;3;1;neutral or dissatisfied;85314
4;2;5;2;2;0;4;2;4;2;1;3;3;satisfied;22770
3;4;2;2;4;3;3;3;4;2;2;2;4;satisfied;90510
3;5;5;5;5;3;3;2;5;5;5;4;5;satisfied;92954
1;1;3;3;3;1;1;3;1;3;1;3;1;neutral or dissatisfied;118204
0;1;5;5;3;5;0;2;3;5;5;5;4;satisfied;19548
2;3;3;5;3;5;2;3;2;3;4;3;5;neutral or dissatisfied;82057
2;4;2;3;4;3;2;4;2;4;1;4;3;neutral or dissatisfied;63402
3;5;2;5;5;2;2;5;2;5;5;4;4;neutral or dissatisfied;99211
5;4;4;4;5;5;5;3;4;4;4;4;3;satisfied;108826
4;4;4;4;4;4;2;2;5;4;4;4;4;satisfied;80785
2;5;5;5;5;4;2;5;2;5;5;5;3;neutral or dissatisfied;85029
2;5;4;4;1;2;2;4;4;4;4;4;4;satisfied;28741
1;5;5;5;5;1;1;5;1;5;4;3;5;neutral or dissatisfied;69937
0;1;2;2;2;0;0;2;5;2;2;2;1;satisfied;14201
4;4;3;3;3;3;3;2;3;3;3;4;2;neutral or dissatisfied;89412
5;2;2;4;2;0;5;2;5;2;4;4;4;satisfied;122226
3;3;4;3;3;4;3;3;3;3;1;4;2;neutral or dissatisfied;95895
4;4;5;5;5;4;4;3;5;5;5;4;3;satisfied;5124
2;5;4;5;5;4;2;5;2;5;3;5;3;neutral or dissatisfied;15890
4;3;4;4;3;5;5;5;4;4;4;4;3;neutral or dissatisfied;6387
4;3;4;4;3;4;4;3;4;3;1;5;5;satisfied;31856
4;4;4;5;3;4;4;5;2;5;5;5;4;satisfied;123415
2;3;4;4;3;3;3;3;3;3;1;4;1;neutral or dissatisfied;105067
4;4;2;5;5;4;4;5;5;5;3;4;5;satisfied;560
4;2;2;5;2;0;4;2;4;2;4;4;3;satisfied;114990
3;3;2;4;3;4;4;3;3;3;3;3;1;neutral or dissatisfied;94076
2;5;2;3;5;3;3;5;3;5;2;4;1;neutral or dissatisfied;95585
1;4;5;4;4;1;1;4;1;4;4;4;4;neutral or dissatisfied;123025
4;2;5;4;1;4;4;5;5;4;4;4;2;satisfied;38034
3;5;4;4;5;5;3;5;3;5;3;4;5;neutral or dissatisfied;108200
2;3;3;3;3;1;2;3;2;3;4;2;2;neutral or dissatisfied;68493
4;4;4;4;4;1;1;4;4;4;1;3;4;neutral or dissatisfied;34002
4;4;4;4;2;2;2;2;3;4;4;4;1;neutral or dissatisfied;115926
2;4;2;2;3;2;2;3;5;2;2;2;4;satisfied;97405
5;5;1;2;5;5;5;5;5;5;4;4;2;satisfied;34329
1;2;4;4;2;3;5;2;5;2;3;3;4;neutral or dissatisfied;123957
4;1;4;4;3;4;4;1;5;4;4;4;4;satisfied;43267
2;4;5;4;4;1;2;4;2;4;1;4;4;neutral or dissatisfied;11984
1;4;4;4;5;1;1;3;5;4;4;4;5;satisfied;92003
1;2;1;3;3;3;1;3;1;3;3;5;3;neutral or dissatisfied;95206
5;2;2;3;2;1;5;2;5;2;1;3;4;satisfied;78535
2;3;3;3;4;4;2;4;2;4;3;4;4;neutral or dissatisfied;4673
0;4;2;5;4;4;0;4;0;4;4;5;4;satisfied;15480
3;4;3;3;4;3;3;3;4;3;3;3;5;satisfied;120495
3;5;2;5;5;5;3;5;3;5;3;5;4;neutral or dissatisfied;32948
1;2;3;4;2;0;2;2;2;4;1;5;2;neutral or dissatisfied;69585
2;2;5;4;1;2;2;1;2;1;3;4;5;neutral or dissatisfied;115051
3;5;3;1;3;5;3;5;5;1;1;1;4;neutral or dissatisfied;107309
5;3;3;4;3;0;5;3;5;3;3;4;3;satisfied;70106
2;2;5;2;2;4;4;2;2;2;4;3;4;neutral or dissatisfied;94799
5;5;3;3;3;5;5;1;5;3;3;3;2;satisfied;78648
2;1;3;4;1;4;2;1;2;1;5;4;3;neutral or dissatisfied;85276
2;4;2;3;3;3;2;1;4;3;3;3;4;neutral or dissatisfied;105004
5;5;2;1;5;2;2;5;5;5;5;4;2;satisfied;37356
4;5;5;1;5;0;3;5;3;5;5;4;5;neutral or dissatisfied;100901
4;4;4;5;3;4;3;3;5;5;5;5;4;satisfied;126163
3;3;3;3;3;1;1;4;4;3;3;3;2;neutral or dissatisfied;85576
1;4;5;5;4;1;1;4;5;5;5;5;4;satisfied;78681
2;1;5;4;1;5;2;1;2;1;5;5;5;neutral or dissatisfied;5815
1;5;2;4;5;1;1;5;1;5;4;4;2;neutral or dissatisfied;5084
4;5;4;4;5;4;4;5;4;4;4;4;3;satisfied;1859
2;2;5;5;2;4;2;2;2;2;4;5;3;neutral or dissatisfied;24079
1;2;3;5;1;5;1;1;1;1;3;4;5;neutral or dissatisfied;30702
4;4;4;3;3;5;4;4;4;3;3;3;5;neutral or dissatisfied;97706
5;4;3;5;5;3;3;5;5;5;2;1;4;satisfied;16633
3;5;4;3;3;3;3;5;4;3;3;3;5;satisfied;6114
4;1;3;3;1;5;5;1;5;1;1;3;3;satisfied;45896
3;3;1;0;2;4;4;1;3;0;0;3;3;neutral or dissatisfied;30005
5;5;3;4;5;5;5;5;5;5;1;5;3;satisfied;52839
3;4;4;3;4;4;3;4;3;4;3;2;5;neutral or dissatisfied;51634
2;5;5;5;3;2;2;5;4;5;5;5;2;satisfied;36470
3;5;4;4;3;3;3;2;5;4;4;4;5;satisfied;79815
0;4;3;3;5;0;0;2;4;3;3;3;4;satisfied;10352
3;4;1;2;4;3;3;4;3;4;4;2;4;neutral or dissatisfied;34009
3;3;3;1;3;5;5;3;3;4;2;3;3;neutral or dissatisfied;56920
0;1;4;2;1;0;0;1;0;1;3;2;5;satisfied;12630
5;4;2;5;4;5;5;4;4;4;5;5;5;satisfied;55352
3;1;4;4;1;5;3;1;3;1;4;4;3;neutral or dissatisfied;93712
1;5;4;4;5;1;1;4;5;4;4;4;5;satisfied;116946
1;5;4;4;4;1;1;5;4;4;4;4;4;satisfied;106724
4;4;4;4;4;1;4;4;4;4;1;3;4;neutral or dissatisfied;30165
2;4;4;3;4;5;2;2;4;5;5;4;4;neutral or dissatisfied;80328
4;4;4;4;3;4;4;5;3;4;4;4;4;neutral or dissatisfied;50169
3;3;2;3;3;5;5;3;3;3;3;4;4;neutral or dissatisfied;79648
2;4;2;3;4;4;2;5;4;3;3;3;4;neutral or dissatisfied;64420
4;2;5;4;2;0;4;2;4;2;4;5;3;satisfied;90821
5;5;5;4;4;5;5;3;4;4;4;4;3;satisfied;81139
2;3;2;2;1;3;3;3;2;2;2;2;4;neutral or dissatisfied;72257
1;2;1;4;3;3;1;3;1;3;1;2;1;neutral or dissatisfied;129519
4;2;4;4;1;4;4;1;1;4;4;4;2;neutral or dissatisfied;82003
1;5;1;4;4;5;1;2;5;4;4;4;5;neutral or dissatisfied;44471
1;4;1;1;5;4;1;2;4;1;1;5;5;neutral or dissatisfied;119562
3;2;5;3;5;4;3;5;3;5;2;4;1;neutral or dissatisfied;25543
0;2;2;1;2;0;0;2;0;2;2;5;1;satisfied;23019
4;5;4;5;5;4;3;5;4;5;5;5;3;satisfied;9882
5;2;3;5;2;5;5;2;5;2;4;4;4;satisfied;22072
0;3;3;4;3;5;0;3;0;3;5;5;4;satisfied;116977
3;3;3;3;3;2;2;3;3;3;2;4;1;neutral or dissatisfied;29612
2;3;5;5;1;2;2;3;3;5;5;5;1;satisfied;121878
2;5;4;3;5;5;3;5;3;5;5;1;4;neutral or dissatisfied;52376
4;4;5;4;4;1;4;4;4;4;1;2;2;satisfied;22772
2;3;5;4;3;1;1;3;1;3;5;5;4;neutral or dissatisfied;72431
2;1;4;4;1;3;2;1;2;1;1;3;5;neutral or dissatisfied;19832
4;5;1;3;4;1;5;4;4;4;5;5;4;satisfied;35009
1;1;5;5;5;1;1;2;5;5;5;5;3;satisfied;94910
1;5;4;4;4;1;4;4;5;4;4;4;4;satisfied;75842
2;5;2;4;3;5;2;2;5;4;4;4;3;neutral or dissatisfied;119542
4;4;3;4;4;4;4;4;4;4;5;4;3;satisfied;99642
2;2;4;4;2;3;4;2;2;2;3;3;1;neutral or dissatisfied;92143
2;4;4;3;4;2;2;3;4;3;3;3;4;satisfied;10416
1;3;5;5;3;1;1;1;3;5;5;3;5;satisfied;20269
2;2;4;4;2;3;3;2;2;2;4;1;2;satisfied;18091
2;3;2;2;4;2;2;1;3;2;2;2;3;neutral or dissatisfied;57468
2;5;3;5;5;5;2;5;2;5;4;4;5;neutral or dissatisfied;19280
0;3;2;2;1;5;0;3;3;2;2;2;3;satisfied;49364
5;5;5;5;3;0;5;3;5;3;4;5;5;satisfied;29468
5;5;5;4;5;5;5;4;4;4;4;4;4;satisfied;85480
1;5;5;5;5;1;3;2;5;5;5;5;5;satisfied;114721
4;5;5;5;5;4;4;4;4;5;5;5;3;satisfied;106021
3;3;2;3;3;1;3;3;3;3;1;4;2;neutral or dissatisfied;71835
1;5;1;3;4;4;1;5;4;3;3;3;4;neutral or dissatisfied;29135
3;3;5;3;3;5;5;3;3;3;3;4;4;neutral or dissatisfied;28480
3;5;5;4;5;5;4;5;4;5;3;4;3;neutral or dissatisfied;111393
2;4;2;4;4;2;2;4;5;4;5;4;4;satisfied;123764
4;4;3;4;4;3;3;4;4;4;1;4;3;neutral or dissatisfied;55497
3;4;3;3;4;3;3;4;4;4;1;4;4;satisfied;52760
5;5;2;4;5;5;5;5;5;5;3;4;3;satisfied;8846
2;5;3;4;5;2;2;5;4;5;4;5;4;satisfied;78943
3;1;5;3;1;1;3;1;3;1;1;3;1;neutral or dissatisfied;46274
2;5;4;3;3;2;2;3;2;3;2;3;1;neutral or dissatisfied;59378
3;3;3;4;1;4;3;2;4;4;4;4;4;neutral or dissatisfied;99354
4;2;1;3;2;4;4;2;4;2;2;3;2;neutral or dissatisfied;125750
2;4;2;4;4;1;1;4;1;4;2;4;3;neutral or dissatisfied;50148
2;5;2;2;5;2;2;5;4;2;2;2;4;satisfied;109803
5;4;5;5;3;1;5;3;3;5;5;5;2;satisfied;43081
1;5;5;5;5;1;1;5;5;5;5;4;5;satisfied;78969
4;2;2;3;2;3;3;2;3;2;3;4;1;neutral or dissatisfied;13329
5;4;5;5;5;5;5;5;5;5;5;5;4;satisfied;64925
3;3;5;4;5;4;3;5;3;5;3;4;5;neutral or dissatisfied;88520
3;1;3;3;2;5;5;5;2;3;3;3;2;neutral or dissatisfied;101158
1;1;4;5;3;4;1;3;1;3;5;5;4;neutral or dissatisfied;75632
3;1;5;2;1;3;5;5;1;4;3;4;1;neutral or dissatisfied;2877
2;3;2;1;3;1;2;3;2;3;2;2;1;neutral or dissatisfied;53632
3;1;2;5;2;1;2;5;1;5;5;4;3;neutral or dissatisfied;83704
3;5;4;4;5;3;3;2;5;4;4;4;3;satisfied;60387
3;4;5;4;4;4;3;4;3;4;4;4;2;neutral or dissatisfied;111762
3;3;2;3;3;1;3;3;3;3;1;3;4;neutral or dissatisfied;6598
2;3;3;4;5;2;2;5;2;5;2;3;1;neutral or dissatisfied;84621
3;3;5;4;3;1;1;3;3;3;3;3;3;neutral or dissatisfied;5687
3;3;4;4;3;3;3;3;3;2;2;3;3;neutral or dissatisfied;62706
2;4;2;2;1;3;3;5;3;2;2;2;1;neutral or dissatisfied;115546
1;3;2;5;3;5;1;3;1;3;5;4;3;neutral or dissatisfied;111342
4;3;4;4;4;3;4;2;1;4;4;4;3;neutral or dissatisfied;52796
2;5;4;3;5;3;1;5;1;5;4;3;5;neutral or dissatisfied;121261
1;1;3;2;1;4;4;1;1;1;3;2;3;neutral or dissatisfied;129508
2;3;2;2;2;5;2;2;1;2;2;4;3;neutral or dissatisfied;5623
1;4;5;3;4;3;1;4;1;4;4;3;2;neutral or dissatisfied;33667
3;4;2;5;4;4;3;4;4;4;4;5;3;satisfied;87972
0;5;4;4;3;5;0;2;4;4;4;4;5;satisfied;94851
3;5;2;5;5;3;3;5;3;5;3;4;3;neutral or dissatisfied;69315
4;1;4;4;3;4;4;5;3;4;4;4;5;satisfied;53532
3;5;5;4;5;3;3;5;3;5;4;5;3;neutral or dissatisfied;364
4;3;4;4;5;4;4;1;2;4;4;4;3;satisfied;47112
2;4;2;5;4;2;2;4;4;4;5;5;3;satisfied;740
