81880;Female;58;Loyal Customer;26
75551;Male;29;Loyal Customer;63
35295;Male;45;Loyal Customer;69
75549;Male;37;Loyal Customer;62
80892;Female;46;Loyal Customer;27
96366;Male;24;disloyal Customer;39
106524;Male;64;Loyal Customer;75
105636;Female;46;Loyal Customer;48
53688;Female;37;Loyal Customer;28
37325;Male;45;Loyal Customer;22
72879;Female;44;Loyal Customer;70
85076;Female;41;Loyal Customer;29
116086;Male;30;Loyal Customer;25
80492;Male;51;Loyal Customer;9
46445;Male;53;Loyal Customer;20
30880;Male;35;Loyal Customer;44
107315;Female;46;Loyal Customer;49
103877;Male;40;Loyal Customer;46
46829;Male;32;disloyal Customer;23
31930;Male;55;Loyal Customer;44
11160;Male;53;Loyal Customer;53
83716;Female;17;Loyal Customer;38
124265;Female;54;Loyal Customer;30
71089;Male;54;Loyal Customer;47
47545;Female;21;disloyal Customer;22
107737;Female;32;Loyal Customer;64
46546;Female;53;Loyal Customer;30
39679;Female;57;Loyal Customer;12
54459;Male;27;Loyal Customer;40
114571;Female;14;Loyal Customer;10
12438;Male;9;Loyal Customer;8
47091;Male;13;Loyal Customer;37
68203;Male;70;Loyal Customer;31
15636;Male;40;Loyal Customer;13
103006;Female;46;Loyal Customer;42
57787;Female;53;Loyal Customer;68
88550;Female;58;Loyal Customer;60
88944;Female;25;disloyal Customer;30
112396;Male;49;Loyal Customer;60
72767;Male;41;Loyal Customer;20
31604;Female;46;Loyal Customer;51
1622;Female;45;Loyal Customer;31
112739;Female;59;Loyal Customer;37
61128;Female;23;disloyal Customer;14
106309;Female;41;Loyal Customer;9
23758;Male;17;Loyal Customer;41
5197;Female;36;disloyal Customer;11
94285;Male;38;Loyal Customer;2
67046;Male;44;Loyal Customer;33
125857;Male;48;Loyal Customer;26
7216;Male;41;Loyal Customer;9
70234;Female;43;Loyal Customer;62
97022;Male;48;Loyal Customer;52
50476;Male;28;disloyal Customer;69
88084;Female;54;Loyal Customer;5
49719;Male;39;Loyal Customer;57
80046;Female;63;Loyal Customer;52
109666;Male;46;Loyal Customer;6
121127;Female;43;Loyal Customer;38
129514;Male;23;Loyal Customer;52
38511;Male;45;Loyal Customer;44
39351;Male;13;Loyal Customer;32
18613;Male;38;Loyal Customer;39
44437;Male;43;disloyal Customer;68
47790;Female;43;Loyal Customer;43
31697;Male;35;disloyal Customer;37
36779;Female;39;Loyal Customer;4
102244;Male;51;Loyal Customer;22
116221;Female;52;Loyal Customer;34
112539;Female;22;Loyal Customer;77
42087;Male;35;Loyal Customer;43
15224;Female;27;Loyal Customer;14
14341;Female;25;Loyal Customer;64
118679;Female;56;Loyal Customer;24
22212;Female;33;Loyal Customer;23
125386;Male;21;disloyal Customer;21
127661;Male;24;disloyal Customer;10
111077;Female;68;Loyal Customer;25
59763;Female;25;disloyal Customer;29
70724;Female;23;Loyal Customer;20
55336;Male;31;Loyal Customer;20
14547;Male;43;Loyal Customer;68
85443;Male;39;Loyal Customer;73
76601;Female;50;disloyal Customer;61
78671;Female;47;Loyal Customer;21
81740;Male;27;disloyal Customer;42
90353;Female;54;Loyal Customer;53
11688;Female;28;Loyal Customer;45
123247;Female;36;Loyal Customer;47
109571;Female;36;Loyal Customer;46
72652;Female;8;Loyal Customer;49
29744;Female;64;disloyal Customer;46
66814;Female;29;Loyal Customer;77
17027;Male;24;Loyal Customer;38
51120;Female;18;Loyal Customer;52
59764;Female;23;disloyal Customer;40
14743;Male;49;Loyal Customer;16
107497;Male;28;Loyal Customer;66
44542;Female;15;Loyal Customer;50
77528;Female;9;Loyal Customer;60
24676;Female;26;disloyal Customer;76
97795;Male;28;Loyal Customer;77
22786;Male;40;Loyal Customer;69
81290;Female;33;Loyal Customer;74
6123;Male;39;disloyal Customer;47
32413;Female;22;disloyal Customer;55
23745;Female;19;disloyal Customer;11
58166;Female;46;Loyal Customer;50
111689;Male;43;Loyal Customer;22
62146;Female;47;Loyal Customer;46
85254;Female;35;Loyal Customer;38
80053;Male;12;Loyal Customer;5
53245;Male;54;Loyal Customer;77
15040;Female;24;Loyal Customer;13
48661;Male;40;Loyal Customer;19
106229;Female;15;Loyal Customer;24
122308;Male;70;Loyal Customer;10
27669;Male;25;disloyal Customer;18
112103;Male;16;Loyal Customer;50
38249;Male;25;disloyal Customer;42
93340;Male;24;Loyal Customer;68
112355;Male;46;Loyal Customer;67
113094;Male;20;disloyal Customer;66
53487;Male;59;Loyal Customer;21
122879;Male;24;Loyal Customer;22
128978;Male;49;Loyal Customer;2
32105;Female;56;Loyal Customer;34
100848;Female;49;Loyal Customer;31
37926;Female;60;Loyal Customer;65
127481;Male;48;Loyal Customer;34
62410;Female;49;disloyal Customer;42
20225;Female;36;Loyal Customer;46
4787;Male;15;Loyal Customer;15
45818;Male;41;Loyal Customer;46
109930;Male;62;Loyal Customer;59
21128;Male;28;Loyal Customer;62
68805;Male;51;Loyal Customer;60
75704;Female;45;Loyal Customer;48
122678;Male;66;Loyal Customer;12
10288;Male;55;Loyal Customer;58
17259;Female;38;Loyal Customer;55
116643;Female;22;disloyal Customer;11
4479;Male;23;disloyal Customer;74
73764;Male;68;Loyal Customer;45
103245;Female;47;Loyal Customer;54
32744;Female;27;disloyal Customer;44
37545;Female;23;disloyal Customer;43
112163;Male;34;Loyal Customer;23
127418;Male;11;Loyal Customer;58
94047;Male;39;disloyal Customer;15
41000;Male;31;Loyal Customer;46
2552;Male;53;Loyal Customer;5
91650;Female;65;Loyal Customer;30
96094;Female;46;Loyal Customer;20
50966;Male;47;Loyal Customer;62
7433;Female;12;Loyal Customer;5
122887;Male;49;disloyal Customer;32
125863;Female;21;disloyal Customer;52
111852;Female;26;disloyal Customer;9
51101;Male;16;Loyal Customer;10
101621;Male;13;Loyal Customer;51
70615;Male;49;Loyal Customer;37
41915;Female;52;Loyal Customer;57
3577;Male;58;Loyal Customer;24
104457;Male;34;Loyal Customer;21
91008;Male;50;Loyal Customer;34
11846;Female;42;Loyal Customer;52
10097;Male;35;Loyal Customer;52
14972;Female;31;Loyal Customer;4
23827;Male;21;Loyal Customer;15
45897;Female;45;Loyal Customer;57
121077;Male;38;disloyal Customer;15
64171;Male;70;Loyal Customer;26
78088;Female;17;Loyal Customer;17
100754;Female;22;Loyal Customer;21
54942;Female;59;Loyal Customer;9
39633;Male;20;Loyal Customer;36
45848;Male;70;Loyal Customer;53
98295;Male;14;Loyal Customer;56
15562;Male;55;Loyal Customer;30
17776;Male;23;disloyal Customer;15
42854;Female;49;Loyal Customer;44
552;Female;60;Loyal Customer;31
4831;Female;51;Loyal Customer;10
117958;Male;46;Loyal Customer;39
114655;Female;53;Loyal Customer;22
35242;Female;19;disloyal Customer;58
25513;Female;30;disloyal Customer;48
75992;Female;51;Loyal Customer;46
103805;Male;27;Loyal Customer;41
92753;Female;9;Loyal Customer;2
46939;Male;60;Loyal Customer;31
20235;Male;50;Loyal Customer;76
63156;Female;58;Loyal Customer;72
57230;Female;60;Loyal Customer;66
101238;Male;46;disloyal Customer;51
80210;Female;60;Loyal Customer;49
103611;Female;31;Loyal Customer;9
105208;Female;27;disloyal Customer;24
74224;Female;49;Loyal Customer;9
23005;Female;48;Loyal Customer;76
10653;Male;25;disloyal Customer;63
123363;Male;45;Loyal Customer;22
89908;Female;39;Loyal Customer;49
20776;Female;22;disloyal Customer;71
14887;Female;34;disloyal Customer;46
91495;Male;46;disloyal Customer;28
24703;Male;51;Loyal Customer;39
3570;Female;26;Loyal Customer;12
114375;Female;37;Loyal Customer;55
103513;Male;19;Loyal Customer;36
7943;Female;48;Loyal Customer;72
104022;Female;48;disloyal Customer;55
578;Male;37;Loyal Customer;33
43334;Male;49;Loyal Customer;71
32617;Male;25;disloyal Customer;70
61272;Female;26;Loyal Customer;61
62773;Female;8;Loyal Customer;13
117845;Female;27;Loyal Customer;61
88226;Female;42;Loyal Customer;2
50979;Male;64;Loyal Customer;10
73714;Male;46;Loyal Customer;17
26974;Male;42;Loyal Customer;63
21114;Female;59;Loyal Customer;66
98081;Male;26;Loyal Customer;43
83130;Male;11;Loyal Customer;32
129290;Female;41;Loyal Customer;9
124426;Female;34;Loyal Customer;29
51707;Male;16;disloyal Customer;45
111384;Female;29;disloyal Customer;5
5558;Male;59;Loyal Customer;46
43309;Female;61;Loyal Customer;44
75094;Female;35;Loyal Customer;73
121708;Male;53;Loyal Customer;57
38573;Female;10;Loyal Customer;14
19656;Female;67;Loyal Customer;75
10388;Female;49;Loyal Customer;24
86607;Male;40;Loyal Customer;1
30460;Female;60;Loyal Customer;3
85260;Female;8;Loyal Customer;57
82861;Male;23;disloyal Customer;68
102836;Male;58;Loyal Customer;69
8983;Female;56;Loyal Customer;43
99509;Male;53;Loyal Customer;51
81631;Male;35;disloyal Customer;45
124258;Female;55;Loyal Customer;27
64547;Female;40;Loyal Customer;19
13854;Female;31;Loyal Customer;77
58716;Female;59;Loyal Customer;25
3716;Female;24;Loyal Customer;76
47234;Female;68;Loyal Customer;29
74685;Female;8;Loyal Customer;21
99660;Female;22;Loyal Customer;62
53506;Male;8;Loyal Customer;12
63398;Male;33;Loyal Customer;54
104015;Male;22;Loyal Customer;30
97784;Female;43;Loyal Customer;72
118598;Female;48;Loyal Customer;23
124185;Male;38;Loyal Customer;66
66172;Male;52;Loyal Customer;69
52536;Female;54;Loyal Customer;48
93672;Female;23;disloyal Customer;5
97338;Male;64;Loyal Customer;40
102857;Female;69;disloyal Customer;58
40778;Male;54;Loyal Customer;50
98377;Male;50;Loyal Customer;8
95815;Female;37;disloyal Customer;4
64443;Female;40;Loyal Customer;72
19410;Female;15;Loyal Customer;46
25329;Female;41;Loyal Customer;61
28912;Female;43;Loyal Customer;21
58455;Female;53;Loyal Customer;22
71782;Female;54;Loyal Customer;29
39729;Male;38;disloyal Customer;58
31410;Female;22;disloyal Customer;60
20930;Female;23;Loyal Customer;24
108085;Male;47;Loyal Customer;67
56921;Male;59;Loyal Customer;5
114231;Male;35;Loyal Customer;24
116868;Male;60;Loyal Customer;29
125182;Male;61;Loyal Customer;33
43023;Female;71;Loyal Customer;27
21184;Female;27;Loyal Customer;22
81931;Female;16;Loyal Customer;41
83714;Female;23;disloyal Customer;43
116971;Female;60;Loyal Customer;38
49094;Male;30;Loyal Customer;11
129801;Female;62;Loyal Customer;6
48638;Male;60;Loyal Customer;25
78268;Male;49;Loyal Customer;39
120054;Female;26;disloyal Customer;27
83256;Male;11;disloyal Customer;25
44683;Male;45;Loyal Customer;33
13554;Female;29;disloyal Customer;2
67120;Female;52;Loyal Customer;13
120870;Female;46;Loyal Customer;23
27730;Female;47;Loyal Customer;5
93637;Female;43;Loyal Customer;29
91343;Female;10;Loyal Customer;73
95106;Female;66;Loyal Customer;33
11878;Female;47;Loyal Customer;17
68934;Female;56;Loyal Customer;31
43875;Female;31;Loyal Customer;48
78271;Male;11;disloyal Customer;22
78112;Female;8;Loyal Customer;4
120255;Male;63;Loyal Customer;53
106950;Male;59;Loyal Customer;74
42376;Female;44;Loyal Customer;30
81778;Male;37;Loyal Customer;65
35272;Female;36;Loyal Customer;71
122022;Female;24;Loyal Customer;14
108265;Male;49;Loyal Customer;1
79482;Female;52;Loyal Customer;12
120138;Female;36;Loyal Customer;2
59396;Female;66;Loyal Customer;7
40780;Male;27;Loyal Customer;41
108806;Female;9;Loyal Customer;73
68693;Female;38;Loyal Customer;23
45836;Female;17;Loyal Customer;3
120195;Female;25;disloyal Customer;62
127592;Female;36;Loyal Customer;39
96098;Male;18;Loyal Customer;71
64190;Male;46;Loyal Customer;5
109654;Female;32;Loyal Customer;18
118712;Male;20;Loyal Customer;10
80025;Female;47;Loyal Customer;34
21951;Female;27;disloyal Customer;60
103568;Female;23;Loyal Customer;30
3019;Female;56;Loyal Customer;24
116013;Female;45;Loyal Customer;1
24389;Male;63;Loyal Customer;37
29864;Female;23;disloyal Customer;22
48682;Female;22;disloyal Customer;67
109268;Male;55;Loyal Customer;66
47690;Female;62;Loyal Customer;41
50748;Male;26;Loyal Customer;27
94402;Female;62;Loyal Customer;6
115908;Male;48;Loyal Customer;72
104498;Male;49;Loyal Customer;63
33968;Female;24;disloyal Customer;68
90868;Female;38;disloyal Customer;47
46374;Male;45;Loyal Customer;25
25275;Male;36;Loyal Customer;45
125369;Female;54;Loyal Customer;21
36871;Female;13;Loyal Customer;27
103316;Female;56;Loyal Customer;36
95860;Male;34;Loyal Customer;66
20744;Male;33;Loyal Customer;37
101526;Male;19;Loyal Customer;10
80041;Male;65;disloyal Customer;71
32922;Male;36;Loyal Customer;1
35054;Male;21;Loyal Customer;4
89992;Female;44;Loyal Customer;6
10563;Male;47;Loyal Customer;8
92411;Female;33;Loyal Customer;9
8601;Female;33;Loyal Customer;77
18874;Female;26;Loyal Customer;69
111767;Female;43;Loyal Customer;38
34189;Male;68;Loyal Customer;44
114690;Female;23;disloyal Customer;41
19931;Male;43;Loyal Customer;56
36925;Male;41;Loyal Customer;39
26407;Male;44;Loyal Customer;9
117338;Male;23;disloyal Customer;49
49402;Male;42;Loyal Customer;75
83393;Male;48;Loyal Customer;25
51387;Female;48;Loyal Customer;9
83965;Male;55;Loyal Customer;46
88752;Male;11;Loyal Customer;15
56453;Female;63;Loyal Customer;7
102553;Female;68;Loyal Customer;41
116818;Male;49;Loyal Customer;71
7851;Male;40;Loyal Customer;4
93813;Male;48;Loyal Customer;25
109217;Male;30;Loyal Customer;25
68685;Male;36;disloyal Customer;39
56987;Female;37;Loyal Customer;47
111318;Male;33;Loyal Customer;10
113507;Male;75;Loyal Customer;66
54616;Male;42;disloyal Customer;55
99140;Female;55;Loyal Customer;38
112427;Female;51;Loyal Customer;67
9599;Female;23;Loyal Customer;29
37418;Female;40;Loyal Customer;45
18906;Male;30;Loyal Customer;8
70278;Male;45;Loyal Customer;27
88172;Male;20;disloyal Customer;54
16728;Female;58;Loyal Customer;32
112681;Female;52;Loyal Customer;3
2067;Male;56;Loyal Customer;43
127982;Male;60;Loyal Customer;24
120763;Female;20;disloyal Customer;70
60074;Male;25;Loyal Customer;42
101783;Female;31;Loyal Customer;26
34893;Male;40;Loyal Customer;27
71404;Female;40;Loyal Customer;67
129267;Female;59;Loyal Customer;50
57424;Female;20;disloyal Customer;35
14079;Male;27;disloyal Customer;22
94557;Female;42;Loyal Customer;55
5857;Male;31;Loyal Customer;47
78678;Female;32;Loyal Customer;56
87402;Female;50;Loyal Customer;58
45638;Male;16;Loyal Customer;49
102121;Female;20;disloyal Customer;41
45282;Female;36;Loyal Customer;73
4958;Male;26;disloyal Customer;46
128585;Male;47;Loyal Customer;6
16904;Female;20;Loyal Customer;54
74720;Male;53;Loyal Customer;1
111613;Female;44;Loyal Customer;9
54064;Male;30;Loyal Customer;68
17959;Male;48;Loyal Customer;12
128057;Female;55;Loyal Customer;20
33382;Female;47;Loyal Customer;30
110110;Female;46;disloyal Customer;49
124386;Female;63;Loyal Customer;2
123990;Male;58;Loyal Customer;29
113522;Male;43;Loyal Customer;57
35364;Female;49;disloyal Customer;68
124452;Male;24;disloyal Customer;1
73558;Male;31;Loyal Customer;39
13878;Male;23;disloyal Customer;20
91154;Male;12;Loyal Customer;76
15326;Male;35;Loyal Customer;3
115452;Female;20;Loyal Customer;28
50083;Male;71;Loyal Customer;13
99717;Male;45;Loyal Customer;36
27695;Female;45;Loyal Customer;21
48514;Male;54;Loyal Customer;45
57134;Female;29;Loyal Customer;49
33128;Male;38;Loyal Customer;37
97323;Female;47;Loyal Customer;58
89320;Female;60;Loyal Customer;20
82205;Male;38;disloyal Customer;72
61771;Male;33;Loyal Customer;12
42530;Male;46;Loyal Customer;62
112136;Female;35;disloyal Customer;63
16193;Male;25;disloyal Customer;56
45955;Female;44;Loyal Customer;46
53768;Male;16;Loyal Customer;50
101439;Male;40;Loyal Customer;59
105950;Male;34;disloyal Customer;60
3713;Male;47;Loyal Customer;11
39149;Male;47;Loyal Customer;61
27297;Male;26;Loyal Customer;13
100380;Female;39;Loyal Customer;2
57087;Male;58;Loyal Customer;4
108821;Female;48;Loyal Customer;71
127008;Female;33;Loyal Customer;33
44061;Male;26;Loyal Customer;14
128488;Female;62;Loyal Customer;58
129670;Female;23;disloyal Customer;71
120988;Female;12;Loyal Customer;47
53071;Male;12;Loyal Customer;69
114745;Female;46;Loyal Customer;55
50361;Male;18;Loyal Customer;25
38342;Female;42;Loyal Customer;19
54128;Female;29;disloyal Customer;6
14911;Male;8;Loyal Customer;72
52258;Male;30;Loyal Customer;63
56039;Female;43;Loyal Customer;48
58987;Male;48;disloyal Customer;65
19215;Female;55;Loyal Customer;12
104926;Male;28;Loyal Customer;67
120971;Female;55;Loyal Customer;49
111630;Male;59;Loyal Customer;71
17518;Male;61;Loyal Customer;73
37409;Male;26;disloyal Customer;36
38064;Female;24;Loyal Customer;72
111597;Female;29;disloyal Customer;11
18230;Male;37;Loyal Customer;40
84382;Male;30;Loyal Customer;65
122420;Male;30;Loyal Customer;70
78970;Male;24;disloyal Customer;18
61560;Female;32;Loyal Customer;62
106088;Female;30;Loyal Customer;56
105066;Male;47;Loyal Customer;75
54888;Male;69;Loyal Customer;29
2651;Male;39;Loyal Customer;59
129013;Female;24;Loyal Customer;2
29813;Female;34;Loyal Customer;56
65644;Female;34;Loyal Customer;27
127349;Male;35;Loyal Customer;25
110488;Female;20;Loyal Customer;3
50685;Male;15;Loyal Customer;75
13248;Male;24;disloyal Customer;26
36365;Male;23;disloyal Customer;2
112817;Female;46;disloyal Customer;20
124364;Male;10;Loyal Customer;66
38194;Male;67;Loyal Customer;70
2882;Female;7;Loyal Customer;4
17945;Female;49;Loyal Customer;64
53015;Female;41;disloyal Customer;64
4195;Female;50;Loyal Customer;54
3170;Female;21;disloyal Customer;68
116990;Male;34;Loyal Customer;58
52289;Female;40;disloyal Customer;25
95287;Female;66;Loyal Customer;1
124718;Male;25;Loyal Customer;44
123049;Male;23;disloyal Customer;45
109761;Male;56;Loyal Customer;66
49795;Female;22;disloyal Customer;10
33890;Male;31;Loyal Customer;52
36230;Male;43;Loyal Customer;51
46925;Male;43;Loyal Customer;50
10593;Female;43;Loyal Customer;47
74609;Female;28;Loyal Customer;14
16484;Male;71;Loyal Customer;66
63334;Male;43;disloyal Customer;53
50043;Male;46;Loyal Customer;40
112665;Female;42;Loyal Customer;16
72047;Female;20;Loyal Customer;57
64801;Female;24;disloyal Customer;3
1947;Female;61;Loyal Customer;61
88686;Female;20;Loyal Customer;54
77799;Female;52;Loyal Customer;11
86525;Female;39;Loyal Customer;73
26395;Male;50;Loyal Customer;60
31535;Female;41;Loyal Customer;76
96406;Male;7;Loyal Customer;34
58035;Male;24;disloyal Customer;11
59105;Male;10;Loyal Customer;51
88232;Female;69;Loyal Customer;64
14537;Female;37;disloyal Customer;42
85888;Female;53;Loyal Customer;46
3197;Male;65;Loyal Customer;15
86397;Female;57;Loyal Customer;41
112074;Male;52;Loyal Customer;70
47880;Female;37;Loyal Customer;1
46599;Male;24;disloyal Customer;47
47850;Female;22;disloyal Customer;32
27797;Male;60;Loyal Customer;39
103825;Female;17;disloyal Customer;43
88766;Female;60;Loyal Customer;2
63353;Male;33;Loyal Customer;52
124606;Male;20;disloyal Customer;29
81128;Female;57;Loyal Customer;69
127831;Male;38;Loyal Customer;55
21275;Male;26;Loyal Customer;58
53565;Male;25;Loyal Customer;9
47129;Female;54;Loyal Customer;35
101159;Male;65;Loyal Customer;26
64036;Female;29;disloyal Customer;68
25297;Male;54;Loyal Customer;28
66263;Female;52;Loyal Customer;74
12648;Female;34;Loyal Customer;13
66423;Male;7;Loyal Customer;21
90263;Male;26;disloyal Customer;49
61910;Female;25;disloyal Customer;31
83454;Female;46;Loyal Customer;32
123526;Female;21;disloyal Customer;40
77008;Female;58;Loyal Customer;15
98965;Female;40;Loyal Customer;63
119431;Male;32;Loyal Customer;46
40200;Female;23;disloyal Customer;27
14823;Male;36;Loyal Customer;36
88192;Female;62;disloyal Customer;70
70754;Female;38;Loyal Customer;71
104968;Female;38;Loyal Customer;54
125943;Male;34;Loyal Customer;68
2665;Female;59;Loyal Customer;54
55435;Male;25;Loyal Customer;25
49655;Female;38;Loyal Customer;19
108425;Female;27;Loyal Customer;62
125210;Female;32;Loyal Customer;20
56893;Female;54;disloyal Customer;20
99146;Female;36;Loyal Customer;29
101815;Male;49;disloyal Customer;15
71573;Female;57;Loyal Customer;46
32176;Male;55;Loyal Customer;34
15986;Male;38;disloyal Customer;11
45046;Female;22;disloyal Customer;59
62056;Female;27;Loyal Customer;52
77568;Female;57;Loyal Customer;59
117606;Male;36;Loyal Customer;65
124113;Female;58;Loyal Customer;21
64095;Female;48;Loyal Customer;29
1284;Female;40;Loyal Customer;41
116617;Female;47;Loyal Customer;45
84414;Female;63;Loyal Customer;21
26471;Female;51;Loyal Customer;60
106536;Male;54;Loyal Customer;73
69865;Female;64;Loyal Customer;63
85864;Male;58;Loyal Customer;31
52870;Male;44;Loyal Customer;3
74779;Male;29;disloyal Customer;19
40631;Male;47;Loyal Customer;66
55468;Male;24;disloyal Customer;44
838;Female;35;disloyal Customer;26
66371;Male;57;Loyal Customer;75
114071;Female;31;Loyal Customer;17
61079;Male;46;Loyal Customer;16
116307;Female;50;Loyal Customer;18
83580;Male;53;Loyal Customer;27
88639;Male;27;Loyal Customer;57
10045;Female;42;Loyal Customer;59
43439;Female;60;Loyal Customer;2
48647;Female;41;Loyal Customer;29
49636;Female;64;Loyal Customer;76
14521;Female;55;Loyal Customer;69
3335;Female;39;Loyal Customer;70
4197;Female;16;Loyal Customer;6
9278;Female;56;Loyal Customer;12
31683;Female;22;Loyal Customer;7
47490;Female;13;Loyal Customer;64
101882;Female;57;Loyal Customer;34
958;Male;56;Loyal Customer;74
43899;Female;38;Loyal Customer;51
123780;Female;22;Loyal Customer;36
37752;Female;48;Loyal Customer;11
56409;Male;40;Loyal Customer;24
20655;Female;31;Loyal Customer;24
17942;Male;54;Loyal Customer;30
117468;Male;65;Loyal Customer;49
56277;Male;45;Loyal Customer;27
63022;Male;24;disloyal Customer;59
90443;Female;58;Loyal Customer;45
85560;Female;50;Loyal Customer;7
87871;Male;57;Loyal Customer;51
34896;Female;41;Loyal Customer;76
121387;Male;14;Loyal Customer;35
52913;Male;43;Loyal Customer;19
97283;Male;28;Loyal Customer;12
16426;Male;51;Loyal Customer;57
58552;Female;52;Loyal Customer;71
62494;Female;22;Loyal Customer;61
61054;Male;30;Loyal Customer;29
10182;Male;34;Loyal Customer;19
105647;Female;48;Loyal Customer;36
69289;Male;44;Loyal Customer;76
93547;Female;44;Loyal Customer;60
10700;Male;49;Loyal Customer;57
24592;Female;34;Loyal Customer;3
48885;Female;21;disloyal Customer;25
42701;Male;41;Loyal Customer;66
57755;Female;49;Loyal Customer;64
120388;Male;40;Loyal Customer;26
40510;Female;66;Loyal Customer;63
47239;Male;59;Loyal Customer;19
85361;Male;30;Loyal Customer;50
9645;Female;54;Loyal Customer;51
38184;Male;44;Loyal Customer;59
7173;Male;45;Loyal Customer;18
97726;Male;54;Loyal Customer;75
79408;Female;58;Loyal Customer;7
81515;Male;27;Loyal Customer;16
18496;Female;19;Loyal Customer;23
26613;Female;50;Loyal Customer;68
32527;Female;39;Loyal Customer;29
14154;Female;50;Loyal Customer;34
127547;Male;35;Loyal Customer;66
16456;Female;29;Loyal Customer;49
101456;Male;19;Loyal Customer;12
7493;Female;47;Loyal Customer;58
69303;Male;26;disloyal Customer;48
27143;Female;40;Loyal Customer;53
89943;Male;11;Loyal Customer;20
104131;Male;33;Loyal Customer;34
64359;Female;35;disloyal Customer;56
117101;Male;48;Loyal Customer;35
7207;Male;50;Loyal Customer;13
44868;Male;48;Loyal Customer;68
64159;Female;36;Loyal Customer;22
82810;Female;36;Loyal Customer;3
96583;Female;51;Loyal Customer;6
122050;Female;33;Loyal Customer;40
27917;Male;50;Loyal Customer;75
74496;Male;36;Loyal Customer;60
19385;Male;30;disloyal Customer;20
37048;Male;37;Loyal Customer;75
42771;Male;40;Loyal Customer;34
104629;Male;55;Loyal Customer;18
75121;Female;48;Loyal Customer;61
120719;Female;55;Loyal Customer;23
34453;Male;16;Loyal Customer;25
41827;Male;57;Loyal Customer;14
38914;Male;39;disloyal Customer;28
35683;Female;24;Loyal Customer;38
2908;Male;39;Loyal Customer;65
11302;Male;62;Loyal Customer;35
82428;Female;59;Loyal Customer;73
36807;Female;50;Loyal Customer;38
76269;Female;47;Loyal Customer;22
58496;Male;32;Loyal Customer;17
128144;Female;55;Loyal Customer;58
83590;Female;40;Loyal Customer;60
94198;Male;44;Loyal Customer;18
110963;Female;48;Loyal Customer;18
124660;Female;38;Loyal Customer;73
21950;Male;16;Loyal Customer;1
81672;Female;56;Loyal Customer;33
93642;Female;40;disloyal Customer;61
101756;Female;50;Loyal Customer;9
83591;Male;65;Loyal Customer;61
46024;Male;43;Loyal Customer;54
44055;Female;21;Loyal Customer;72
84300;Female;35;Loyal Customer;39
85464;Female;28;Loyal Customer;35
64781;Female;27;disloyal Customer;44
62546;Female;49;Loyal Customer;60
13908;Male;36;Loyal Customer;54
64811;Female;43;Loyal Customer;72
126784;Male;27;disloyal Customer;18
81596;Male;55;Loyal Customer;34
15162;Female;39;Loyal Customer;44
118766;Male;17;Loyal Customer;41
102768;Female;50;Loyal Customer;63
50219;Male;53;Loyal Customer;47
129651;Female;38;disloyal Customer;6
30152;Female;49;Loyal Customer;10
61730;Female;47;Loyal Customer;3
17318;Male;13;Loyal Customer;12
42307;Female;12;Loyal Customer;47
38622;Female;41;Loyal Customer;73
119938;Female;20;disloyal Customer;46
99990;Male;21;disloyal Customer;32
907;Male;18;disloyal Customer;63
60394;Male;50;Loyal Customer;16
96724;Male;10;Loyal Customer;3
6350;Male;55;Loyal Customer;71
105681;Female;38;Loyal Customer;39
55225;Male;44;Loyal Customer;70
75979;Male;37;Loyal Customer;43
81168;Male;46;Loyal Customer;11
99944;Male;41;Loyal Customer;76
37221;Male;58;Loyal Customer;43
36613;Male;29;disloyal Customer;16
104252;Female;59;Loyal Customer;18
59453;Male;50;Loyal Customer;2
4003;Female;59;Loyal Customer;22
80137;Female;22;disloyal Customer;54
21522;Male;38;Loyal Customer;18
64868;Male;23;disloyal Customer;18
3851;Female;11;Loyal Customer;67
24868;Female;22;disloyal Customer;68
69860;Female;54;Loyal Customer;44
104758;Male;9;Loyal Customer;49
128934;Female;33;Loyal Customer;67
2465;Female;41;Loyal Customer;70
26357;Male;47;Loyal Customer;11
10269;Male;27;Loyal Customer;7
64336;Male;59;Loyal Customer;74
40857;Male;30;Loyal Customer;20
23282;Male;19;disloyal Customer;30
29778;Female;43;Loyal Customer;58
92849;Male;55;Loyal Customer;24
1942;Female;53;Loyal Customer;59
9426;Male;55;Loyal Customer;73
96439;Male;49;Loyal Customer;42
4862;Female;43;Loyal Customer;60
24947;Female;27;Loyal Customer;11
116266;Female;53;Loyal Customer;37
61739;Female;35;disloyal Customer;15
91055;Female;50;Loyal Customer;73
121697;Female;56;Loyal Customer;64
102559;Female;38;Loyal Customer;74
100621;Male;11;Loyal Customer;4
17036;Male;22;Loyal Customer;62
26696;Female;46;Loyal Customer;23
211;Male;22;disloyal Customer;21
113770;Female;9;Loyal Customer;73
19307;Female;15;Loyal Customer;51
52424;Female;45;Loyal Customer;28
16824;Female;57;Loyal Customer;20
22071;Female;62;Loyal Customer;47
127871;Male;36;Loyal Customer;11
15793;Female;56;Loyal Customer;77
34059;Female;55;Loyal Customer;15
62815;Female;39;Loyal Customer;36
81289;Male;62;Loyal Customer;15
63848;Male;37;disloyal Customer;15
10073;Male;69;Loyal Customer;42
35974;Male;58;Loyal Customer;67
24070;Male;45;Loyal Customer;29
3208;Male;50;Loyal Customer;49
10164;Female;52;Loyal Customer;16
21538;Male;57;Loyal Customer;8
