130996;1590;15;7.0;Business travel;7541;84982
130997;328;0;0.0;Business travel;7542;52012
130998;680;22;18.0;Business travel;7543;104212
130999;3945;0;0.0;Business travel;7544;71367
131000;447;0;0.0;Personal Travel;7545;116303
131001;3410;20;18.0;Business travel;7546;88371
131002;2745;0;0.0;Business travel;7547;121851
131003;101;0;0.0;Business travel;7548;32694
131004;488;0;0.0;Business travel;7549;16646
131005;1475;0;0.0;Personal Travel;7550;120149
131006;480;3;0.0;Business travel;7551;115699
131007;2446;14;8.0;Business travel;7552;62856
131008;1080;0;0.0;Business travel;7553;92085
131009;1050;0;17.0;Business travel;7554;38260
131010;1744;34;33.0;Business travel;7555;71759
131011;347;0;0.0;Business travel;7556;43351
131012;1789;6;0.0;Business travel;7557;116826
131013;629;0;0.0;Business travel;7558;18115
131014;315;0;0.0;Business travel;7559;19873
131015;763;0;0.0;Personal Travel;7560;19657
131016;3753;7;4.0;Business travel;7561;70452
131017;1514;0;0.0;Personal Travel;7562;57225
131018;1389;0;0.0;Business travel;7563;69051
131019;157;10;32.0;Personal Travel;7564;44592
131020;95;0;0.0;Personal Travel;7565;30147
131021;2300;0;11.0;Business travel;7566;5802
131022;1739;4;0.0;Personal Travel;7567;55501
131023;3169;0;0.0;Business travel;7568;24678
131024;612;0;0.0;Business travel;7569;97952
131025;371;0;0.0;Business travel;7570;14095
131026;1028;0;0.0;Business travel;7571;37260
131027;647;19;11.0;Personal Travel;7572;117196
131028;2931;0;7.0;Business travel;7573;70085
131029;241;0;11.0;Business travel;7574;17512
131030;1999;1;4.0;Business travel;7575;125144
131031;89;0;15.0;Business travel;7576;48969
131032;2564;0;0.0;Business travel;7577;124956
131033;300;0;0.0;Business travel;7578;23111
131034;842;2;3.0;Business travel;7579;107111
131035;351;138;133.0;Business travel;7580;103231
131036;1752;0;0.0;Business travel;7581;125788
131037;837;15;9.0;Personal Travel;7582;106785
131038;317;0;4.0;Business travel;7583;13923
131039;1803;0;0.0;Business travel;7584;13910
131040;409;19;17.0;Business travel;7585;13417
131041;1005;4;0.0;Business travel;7586;35313
131042;486;6;0.0;Business travel;7587;101418
131043;507;2;0.0;Personal Travel;7588;77474
131044;184;0;0.0;Personal Travel;7589;124036
131045;1846;23;4.0;Business travel;7590;59014
131046;123;0;0.0;Business travel;7591;29738
131047;160;19;17.0;Personal Travel;7592;19596
131048;787;0;0.0;Business travel;7593;54766
131049;646;0;0.0;Personal Travel;7594;68944
131050;989;0;0.0;Personal Travel;7595;64454
131051;308;51;48.0;Business travel;7596;114691
131052;391;19;7.0;Business travel;7597;109170
131053;1024;0;0.0;Personal Travel;7598;28760
131054;551;24;11.0;Business travel;7599;64827
131055;1389;0;0.0;Business travel;7600;65786
131056;1284;7;0.0;Business travel;7601;27771
131057;882;0;0.0;Business travel;7602;110105
131058;2139;1;0.0;Business travel;7603;92445
131059;1972;0;0.0;Personal Travel;7604;128195
131060;2011;0;1.0;Business travel;7605;88159
131061;1585;8;3.0;Business travel;7606;114204
131062;605;0;0.0;Personal Travel;7607;29090
131063;1501;4;0.0;Personal Travel;7608;73155
131064;282;0;0.0;Business travel;7609;64778
131065;373;26;28.0;Business travel;7610;114502
131066;252;0;0.0;Personal Travel;7611;43634
131067;683;0;0.0;Business travel;7612;121698
131068;459;0;0.0;Business travel;7613;111262
131069;2178;31;26.0;Business travel;7614;57714
131070;3034;70;70.0;Business travel;7615;111806
131071;2865;10;3.0;Business travel;7616;114885
131072;3626;0;8.0;Business travel;7617;126016
131073;628;77;67.0;Personal Travel;7618;113179
131074;862;0;0.0;Personal Travel;7619;62907
131075;846;27;27.0;Business travel;7620;38475
131076;1028;16;0.0;Personal Travel;7621;35443
131077;237;0;0.0;Personal Travel;7622;17711
131078;853;0;0.0;Personal Travel;7623;79702
131079;802;165;167.0;Business travel;7624;269
131080;867;0;0.0;Personal Travel;7625;36458
131081;417;0;4.0;Business travel;7626;115844
131082;2870;0;0.0;Business travel;7627;31236
131083;3430;0;0.0;Business travel;7628;52134
131084;2971;0;0.0;Business travel;7629;43895
131085;2358;0;0.0;Business travel;7630;53529
131086;157;0;1.0;Personal Travel;7631;44544
131087;262;87;104.0;Personal Travel;7632;51419
131088;2329;0;0.0;Business travel;7633;26866
131089;944;0;0.0;Personal Travel;7634;37705
131090;2415;0;0.0;Business travel;7635;73536
131091;2290;0;0.0;Business travel;7636;48943
131092;444;0;0.0;Personal Travel;7637;91220
131093;67;4;7.0;Business travel;7638;44658
131094;402;2;0.0;Personal Travel;7639;107206
131095;510;0;0.0;Business travel;7640;7884
131096;221;0;0.0;Business travel;7641;39900
131097;2399;0;0.0;Business travel;7642;62702
131098;772;0;0.0;Business travel;7643;2738
131099;370;0;0.0;Business travel;7644;128322
131100;406;13;13.0;Business travel;7645;110861
131101;1754;0;0.0;Business travel;7646;60835
131102;620;0;9.0;Business travel;7647;47190
131103;597;0;0.0;Personal Travel;7648;68181
131104;194;32;32.0;Business travel;7649;90954
131105;1034;1;9.0;Business travel;7650;17588
131106;2597;2;5.0;Business travel;7651;99980
131107;1306;0;0.0;Personal Travel;7652;89937
131108;3002;0;0.0;Business travel;7653;120419
131109;2586;40;15.0;Personal Travel;7654;62062
131110;332;97;123.0;Personal Travel;7655;15880
131111;2777;0;0.0;Personal Travel;7656;29726
131112;432;0;0.0;Business travel;7657;84186
131113;590;0;0.0;Business travel;7658;93906
131114;169;0;0.0;Business travel;7659;28165
131115;934;23;21.0;Business travel;7660;113866
131116;262;0;0.0;Business travel;7661;49339
131117;481;0;0.0;Personal Travel;7662;84716
131118;253;41;28.0;Business travel;7663;12391
131119;2611;0;0.0;Personal Travel;7664;38664
131120;944;4;0.0;Business travel;7665;35254
131121;1337;0;0.0;Personal Travel;7666;126611
131122;683;4;0.0;Business travel;7667;120066
131123;926;0;0.0;Personal Travel;7668;83771
131124;1911;25;14.0;Personal Travel;7669;57968
131125;374;0;2.0;Personal Travel;7670;13053
131126;549;0;0.0;Business travel;7671;83178
131127;1436;14;28.0;Business travel;7672;99874
131128;925;9;0.0;Personal Travel;7673;26461
131129;631;0;10.0;Personal Travel;7674;123239
131130;1856;91;83.0;Business travel;7675;20492
131131;539;0;0.0;Business travel;7676;8896
131132;683;5;8.0;Personal Travel;7677;120084
131133;1962;48;47.0;Business travel;7678;115077
131134;2475;0;0.0;Personal Travel;7679;56058
131135;179;0;18.0;Business travel;7680;18208
131136;327;47;47.0;Personal Travel;7681;104880
131137;1846;0;0.0;Business travel;7682;62479
131138;641;0;0.0;Personal Travel;7683;67460
131139;2525;14;22.0;Business travel;7684;34677
131140;231;0;0.0;Business travel;7685;68245
131141;2968;0;0.0;Business travel;7686;64308
131142;1322;0;0.0;Business travel;7687;56940
131143;589;0;0.0;Personal Travel;7688;23926
131144;452;14;9.0;Business travel;7689;105418
131145;628;0;0.0;Personal Travel;7690;101999
131146;2075;26;13.0;Business travel;7691;84334
131147;74;0;0.0;Personal Travel;7692;11282
131148;2276;35;14.0;Business travel;7693;126671
131149;3345;22;0.0;Business travel;7694;20902
131150;295;0;0.0;Business travel;7695;5260
131151;1020;9;2.0;Business travel;7696;4916
131152;731;0;0.0;Business travel;7697;77640
131153;1037;0;9.0;Business travel;7698;127782
131154;583;0;0.0;Business travel;7699;13851
131155;214;0;0.0;Personal Travel;7700;123729
131156;342;0;0.0;Personal Travel;7701;116150
131157;1310;0;0.0;Business travel;7702;89867
131158;491;0;0.0;Business travel;7703;6145
131159;156;0;0.0;Business travel;7704;51333
131160;3594;7;12.0;Business travel;7705;25560
131161;635;21;6.0;Business travel;7706;37577
131162;808;2;0.0;Business travel;7707;122446
131163;1956;0;3.0;Business travel;7708;83237
131164;468;1;0.0;Business travel;7709;126268
131165;78;18;11.0;Personal Travel;7710;50677
131166;337;2;0.0;Personal Travel;7711;129820
131167;247;0;0.0;Business travel;7712;64829
131168;373;0;0.0;Personal Travel;7713;87517
131169;920;0;0.0;Business travel;7714;120885
131170;1162;32;31.0;Business travel;7715;13619
131171;312;11;15.0;Personal Travel;7716;11279
131172;562;0;3.0;Business travel;7717;94453
131173;1773;7;15.0;Business travel;7718;123556
131174;347;0;0.0;Personal Travel;7719;43246
131175;89;0;0.0;Business travel;7720;1381
131176;872;72;52.0;Business travel;7721;17222
131177;1127;0;0.0;Business travel;7722;90108
131178;957;0;0.0;Business travel;7723;26394
131179;748;2;0.0;Personal Travel;7724;16300
131180;1089;0;0.0;Personal Travel;7725;80059
131181;222;0;0.0;Business travel;7726;44251
131182;894;3;2.0;Business travel;7727;26363
131183;935;7;0.0;Business travel;7728;99292
131184;1941;0;2.0;Business travel;7729;46889
131185;3237;11;13.0;Business travel;7730;123034
131186;621;23;26.0;Business travel;7731;118565
131187;3876;0;0.0;Business travel;7732;121342
131188;867;0;14.0;Business travel;7733;36930
131189;383;0;0.0;Personal Travel;7734;1985
131190;809;9;2.0;Business travel;7735;23347
131191;895;44;28.0;Business travel;7736;59770
131192;501;110;91.0;Personal Travel;7737;40901
131193;735;0;0.0;Business travel;7738;108556
131194;337;0;0.0;Business travel;7739;48720
131195;1721;0;0.0;Personal Travel;7740;52846
131196;3982;0;13.0;Business travel;7741;8116
131197;1460;0;3.0;Personal Travel;7742;127240
131198;359;0;0.0;Business travel;7743;12905
131199;2454;0;0.0;Personal Travel;7744;62218
131200;859;0;8.0;Business travel;7745;80097
131201;3344;26;22.0;Business travel;7746;88262
131202;272;232;235.0;Business travel;7747;97672
131203;272;0;0.0;Personal Travel;7748;39796
131204;583;1;17.0;Personal Travel;7749;70047
131205;2271;197;183.0;Business travel;7750;87058
131206;272;0;0.0;Business travel;7751;39840
131207;1086;0;5.0;Personal Travel;7752;83104
131208;296;0;0.0;Business travel;7753;9586
131209;599;0;0.0;Business travel;7754;77366
131210;948;0;0.0;Personal Travel;7755;114325
131211;2248;0;0.0;Business travel;7756;69877
131212;541;0;0.0;Business travel;7757;34635
131213;634;0;0.0;Personal Travel;7758;24402
131214;2431;0;1.0;Business travel;7759;56553
131215;715;0;0.0;Personal Travel;7760;47683
131216;3342;0;0.0;Business travel;7761;6138
131217;731;0;0.0;Personal Travel;7762;77772
131218;1598;0;0.0;Business travel;7763;79253
131219;179;0;8.0;Personal Travel;7764;18251
131220;524;0;0.0;Personal Travel;7765;60819
131221;761;0;0.0;Business travel;7766;66589
131222;728;0;0.0;Personal Travel;7767;34416
131223;226;0;0.0;Personal Travel;7768;125573
131224;395;7;16.0;Business travel;7769;97829
131225;1055;189;171.0;Business travel;7770;69825
131226;1535;37;53.0;Business travel;7771;82050
131227;650;0;12.0;Business travel;7772;7783
131228;432;0;0.0;Personal Travel;7773;84242
131229;2457;2;33.0;Personal Travel;7774;57858
131230;304;1;3.0;Business travel;7775;117082
131231;1545;178;198.0;Business travel;7776;91593
131232;669;0;0.0;Business travel;7777;84600
131233;173;0;0.0;Business travel;7778;44666
131234;1262;0;0.0;Personal Travel;7779;124440
131235;1334;0;0.0;Business travel;7780;103987
131236;594;8;3.0;Business travel;7781;88255
131237;175;0;0.0;Business travel;7782;68667
131238;240;0;0.0;Business travel;7783;87920
131239;247;8;0.0;Business travel;7784;64919
131240;265;0;0.0;Business travel;7785;45050
131241;3823;108;102.0;Business travel;7786;27271
131242;759;0;19.0;Personal Travel;7787;119557
131243;3296;0;0.0;Business travel;7788;119913
131244;1541;0;0.0;Personal Travel;7789;92840
131245;370;15;12.0;Business travel;7790;51575
131246;223;0;4.0;Business travel;7791;42613
131247;907;0;6.0;Business travel;7792;81663
131248;787;121;111.0;Personal Travel;7793;59694
131249;1400;0;0.0;Business travel;7794;54163
131250;1379;2;0.0;Personal Travel;7795;55132
131251;587;34;35.0;Business travel;7796;97399
131252;1389;7;4.0;Business travel;7797;65807
131253;513;0;0.0;Business travel;7798;45924
131254;1587;0;0.0;Business travel;7799;77509
131255;281;18;19.0;Personal Travel;7800;105184
131256;2106;15;0.0;Personal Travel;7801;101668
131257;589;10;4.0;Business travel;7802;58098
131258;1476;0;0.0;Business travel;7803;30978
131259;3204;0;0.0;Business travel;7804;95969
131260;563;22;11.0;Business travel;7805;21724
131261;788;3;0.0;Business travel;7806;74643
131262;78;0;3.0;Personal Travel;7807;50968
131263;323;0;3.0;Personal Travel;7808;44410
131264;1306;9;0.0;Business travel;7809;81860
131265;719;10;21.0;Business travel;7810;56408
131266;1235;0;0.0;Business travel;7811;95952
131267;990;0;0.0;Personal Travel;7812;25414
131268;1400;62;36.0;Business travel;7813;54148
131269;1197;0;0.0;Personal Travel;7814;73449
131270;184;0;0.0;Business travel;7815;39799
131271;3137;71;65.0;Business travel;7816;17066
131272;945;0;0.0;Business travel;7817;110674
131273;1235;3;0.0;Business travel;7818;74573
131274;1679;0;3.0;Business travel;7819;120089
131275;990;7;0.0;Business travel;7820;25394
131276;516;0;0.0;Business travel;7821;42682
131277;115;0;0.0;Business travel;7822;26666
131278;669;24;18.0;Business travel;7823;84603
131279;1426;6;4.0;Business travel;7824;81199
131280;2427;0;0.0;Business travel;7825;78649
131281;1172;0;6.0;Business travel;7826;63909
131282;1670;65;37.0;Business travel;7827;99647
131283;2248;0;0.0;Business travel;7828;34861
131284;332;0;0.0;Personal Travel;7829;15879
131285;277;0;0.0;Business travel;7830;100038
131286;641;18;18.0;Personal Travel;7831;2422
131287;503;3;0.0;Business travel;7832;18832
131288;187;14;18.0;Personal Travel;7833;95221
131289;175;62;71.0;Personal Travel;7834;40484
131290;175;0;0.0;Business travel;7835;65587
131291;493;0;0.0;Business travel;7836;42756
131292;818;17;8.0;Personal Travel;7837;33921
131293;554;0;7.0;Business travel;7838;18328
131294;1919;42;37.0;Business travel;7839;10282
131295;287;0;0.0;Business travel;7840;19113
131296;349;108;105.0;Business travel;7841;111802
131297;2165;5;0.0;Personal Travel;7842;65438
131298;1036;0;0.0;Personal Travel;7843;107000
131299;907;0;0.0;Business travel;7844;81639
131300;550;0;0.0;Personal Travel;7845;66288
131301;806;0;0.0;Business travel;7846;2922
131302;1107;0;0.0;Business travel;7847;27686
131303;3322;54;61.0;Business travel;7848;19810
131304;626;0;0.0;Business travel;7849;77311
131305;1744;28;34.0;Business travel;7850;71773
131306;2541;0;0.0;Business travel;7851;28608
131307;4983;0;0.0;Business travel;7852;31874
131308;236;49;49.0;Business travel;7853;43067
131309;3419;0;0.0;Business travel;7854;7390
131310;429;4;0.0;Personal Travel;7855;11809
131311;1739;3;12.0;Business travel;7856;58320
131312;482;0;3.0;Personal Travel;7857;11238
131313;646;0;0.0;Business travel;7858;55777
131314;480;50;47.0;Personal Travel;7859;116339
131315;1243;29;22.0;Personal Travel;7860;108922
131316;1751;0;0.0;Business travel;7861;98852
131317;733;0;0.0;Business travel;7862;69210
131318;387;0;0.0;Personal Travel;7863;43384
131319;2085;7;0.0;Business travel;7864;119461
131320;2370;2;0.0;Business travel;7865;126742
131321;3345;0;0.0;Business travel;7866;108029
131322;1554;0;0.0;Business travel;7867;33515
131323;457;29;32.0;Business travel;7868;20782
131324;3836;1;0.0;Business travel;7869;72531
131325;872;0;4.0;Personal Travel;7870;41771
131326;247;4;0.0;Personal Travel;7871;65042
131327;1735;73;44.0;Business travel;7872;62349
131328;859;0;0.0;Personal Travel;7873;88905
131329;3822;0;0.0;Business travel;7874;123324
131330;190;0;0.0;Business travel;7875;64553
131331;515;47;44.0;Personal Travel;7876;26708
131332;240;0;2.0;Business travel;7877;3396
131333;666;45;44.0;Business travel;7878;24612
131334;2949;0;0.0;Business travel;7879;83955
131335;2175;0;0.0;Business travel;7880;10583
131336;2212;0;0.0;Business travel;7881;17981
131337;781;0;11.0;Business travel;7882;96857
131338;641;0;0.0;Personal Travel;7883;2437
131339;780;115;232.0;Business travel;7884;16007
131340;239;3;0.0;Personal Travel;7885;15097
131341;423;0;0.0;Personal Travel;7886;107628
131342;451;0;0.0;Personal Travel;7887;51742
131343;2441;0;0.0;Business travel;7888;16579
131344;2342;16;6.0;Business travel;7889;129536
131345;666;1;0.0;Business travel;7890;120801
131346;859;2;0.0;Business travel;7891;93801
131347;838;0;0.0;Business travel;7892;47856
131348;354;31;29.0;Business travel;7893;835
131349;3477;10;43.0;Business travel;7894;52163
131350;1587;0;6.0;Business travel;7895;125596
131351;720;0;10.0;Business travel;7896;62007
131352;509;0;0.0;Business travel;7897;51521
131353;1990;0;11.0;Business travel;7898;76942
131354;74;55;52.0;Business travel;7899;10985
131355;432;32;27.0;Business travel;7900;25298
131356;248;0;0.0;Personal Travel;7901;95295
131357;1290;0;0.0;Business travel;7902;60569
131358;250;0;0.0;Business travel;7903;22606
131359;359;5;0.0;Business travel;7904;111600
131360;918;0;0.0;Personal Travel;7905;72623
131361;337;13;2.0;Business travel;7906;75528
131362;1009;41;37.0;Business travel;7907;127521
131363;2541;17;0.0;Personal Travel;7908;28649
131364;110;0;0.0;Business travel;7909;50278
131365;1121;0;0.0;Business travel;7910;83534
131366;399;0;0.0;Personal Travel;7911;30135
131367;1165;8;6.0;Business travel;7912;109765
131368;3295;0;0.0;Business travel;7913;109432
131369;1814;0;0.0;Personal Travel;7914;70882
131370;591;4;0.0;Business travel;7915;84373
131371;480;12;6.0;Personal Travel;7916;116774
131372;577;114;90.0;Business travel;7917;106867
131373;468;12;4.0;Business travel;7918;107411
131374;270;0;0.0;Business travel;7919;701
131375;1379;10;2.0;Business travel;7920;61726
131376;3833;0;25.0;Business travel;7921;78188
131377;925;0;27.0;Business travel;7922;105721
131378;1297;11;13.0;Personal Travel;7923;53724
131379;220;34;21.0;Personal Travel;7924;105069
131380;667;0;10.0;Personal Travel;7925;11107
131381;1794;19;16.0;Business travel;7926;105481
131382;780;265;265.0;Personal Travel;7927;15980
131383;569;0;0.0;Business travel;7928;98946
131384;2201;10;1.0;Business travel;7929;54707
131385;2579;0;0.0;Business travel;7930;12138
131386;931;40;83.0;Personal Travel;7931;1879
131387;1744;87;74.0;Personal Travel;7932;71883
131388;1760;43;24.0;Business travel;7933;112327
131389;762;0;4.0;Business travel;7934;79622
131390;651;0;0.0;Business travel;7935;126986
131391;3220;0;0.0;Business travel;7936;22359
131392;164;0;0.0;Personal Travel;7937;1053
131393;2449;13;1.0;Business travel;7938;58626
131394;2272;26;26.0;Business travel;7939;55015
131395;226;6;2.0;Personal Travel;7940;79153
131396;2046;0;33.0;Business travel;7941;124356
131397;683;0;0.0;Business travel;7942;120061
131398;922;0;0.0;Business travel;7943;1535
131399;1721;0;0.0;Business travel;7944;5343
131400;1389;0;0.0;Business travel;7945;69018
131401;846;0;0.0;Business travel;7946;47877
131402;3363;0;2.0;Business travel;7947;61919
131403;366;12;1.0;Business travel;7948;121797
131404;197;0;0.0;Personal Travel;7949;111082
131405;471;0;0.0;Business travel;7950;97775
131406;507;0;0.0;Personal Travel;7951;117501
131407;258;82;84.0;Business travel;7952;102096
131408;1975;0;0.0;Business travel;7953;25362
131409;667;39;35.0;Business travel;7954;19786
131410;853;0;18.0;Business travel;7955;62999
131411;1542;0;0.0;Personal Travel;7956;28263
131412;113;0;22.0;Business travel;7957;45632
131413;1875;0;0.0;Business travel;7958;117860
131414;612;2;2.0;Personal Travel;7959;97979
131415;3970;8;11.0;Business travel;7960;90279
131416;895;9;0.0;Business travel;7961;112146
131417;3430;0;0.0;Business travel;7962;79864
131418;2553;0;0.0;Business travel;7963;110544
131419;551;0;0.0;Personal Travel;7964;106411
131420;978;0;10.0;Business travel;7965;29163
131421;397;175;169.0;Personal Travel;7966;102480
131422;861;21;12.0;Personal Travel;7967;109601
131423;3574;0;0.0;Business travel;7968;53482
131424;399;0;0.0;Business travel;7969;33666
131425;515;15;0.0;Personal Travel;7970;9978
131426;1139;0;5.0;Personal Travel;7971;103340
131427;261;0;0.0;Business travel;7972;52189
131428;253;108;117.0;Personal Travel;7973;18651
131429;1028;49;34.0;Personal Travel;7974;37604
131430;1643;23;15.0;Business travel;7975;112411
131431;328;40;38.0;Business travel;7976;100733
131432;293;57;31.0;Business travel;7977;94370
131433;173;0;0.0;Personal Travel;7978;5930
131434;507;0;0.0;Personal Travel;7979;126374
131435;834;0;0.0;Business travel;7980;47871
131436;1522;0;0.0;Business travel;7981;81967
131437;1024;22;43.0;Business travel;7982;30939
131438;936;0;0.0;Personal Travel;7983;83564
131439;214;0;3.0;Business travel;7984;123649
131440;2797;0;0.0;Business travel;7985;36822
131441;1609;0;0.0;Business travel;7986;25465
131442;372;0;0.0;Personal Travel;7987;116424
131443;488;0;0.0;Business travel;7988;18050
131444;482;0;0.0;Business travel;7989;10664
131445;2486;0;0.0;Business travel;7990;84571
131446;468;2;18.0;Business travel;7991;123117
131447;144;0;0.0;Business travel;7992;123883
131448;3194;0;8.0;Business travel;7993;46898
131449;326;55;44.0;Business travel;7994;10051
131450;719;15;11.0;Business travel;7995;106549
131451;2014;0;0.0;Business travel;7996;72112
131452;2078;17;8.0;Business travel;7997;110405
131453;1916;0;0.0;Business travel;7998;122416
131454;1541;55;50.0;Business travel;7999;70549
131455;908;3;0.0;Business travel;8000;89152
131456;1546;0;0.0;Personal Travel;8001;30883
131457;647;0;0.0;Business travel;8002;116825
131458;2614;0;0.0;Business travel;8003;28597
131459;82;7;0.0;Personal Travel;8004;30150
131460;414;0;0.0;Personal Travel;8005;128969
131461;3472;0;0.0;Business travel;8006;80975
131462;780;0;0.0;Personal Travel;8007;16042
131463;551;0;8.0;Personal Travel;8008;4511
131464;889;3;1.0;Business travel;8009;100661
131465;956;0;0.0;Personal Travel;8010;27526
131466;413;7;8.0;Business travel;8011;33593
131467;236;0;19.0;Business travel;8012;75022
131468;354;0;0.0;Business travel;8013;38757
131469;2704;2;0.0;Personal Travel;8014;57783
131470;2454;1;0.0;Business travel;8015;129372
131471;2296;6;0.0;Business travel;8016;126787
131472;3322;7;0.0;Business travel;8017;104125
131473;1587;0;0.0;Business travel;8018;101248
131474;834;0;0.0;Business travel;8019;29235
131475;2096;5;0.0;Business travel;8020;37898
131476;3437;0;0.0;Business travel;8021;18466
131477;1013;10;0.0;Business travel;8022;72821
131478;2454;2;0.0;Personal Travel;8023;128899
131479;3996;0;0.0;Business travel;8024;58403
131480;315;7;15.0;Business travel;8025;6366
131481;134;0;2.0;Personal Travel;8026;1285
131482;390;0;0.0;Personal Travel;8027;116257
131483;782;0;0.0;Personal Travel;8028;84137
131484;453;0;0.0;Personal Travel;8029;92664
131485;861;19;33.0;Business travel;8030;26364
131486;371;40;39.0;Business travel;8031;116571
131487;1747;0;0.0;Business travel;8032;80553
131488;605;12;16.0;Business travel;8033;16657
131489;107;10;7.0;Business travel;8034;127348
131490;1011;0;0.0;Personal Travel;8035;104434
131491;624;4;12.0;Personal Travel;8036;66577
131492;391;3;6.0;Business travel;8037;45796
131493;1061;10;0.0;Personal Travel;8038;65746
131494;409;40;33.0;Business travel;8039;6150
131495;1521;0;0.0;Business travel;8040;101800
131496;2422;0;0.0;Business travel;8041;76208
131497;370;0;0.0;Personal Travel;8042;52378
131498;397;0;0.0;Business travel;8043;24700
131499;447;0;0.0;Business travel;8044;70668
131500;1534;52;48.0;Business travel;8045;46597
131501;223;1;12.0;Personal Travel;8046;91333
131502;1129;58;47.0;Personal Travel;8047;37182
131503;719;0;0.0;Business travel;8048;58486
131504;1009;0;0.0;Personal Travel;8049;29517
131505;3928;0;0.0;Business travel;8050;5681
131506;2189;0;0.0;Business travel;8051;114695
131507;140;0;0.0;Business travel;8052;41104
131508;595;58;48.0;Business travel;8053;13091
131509;1797;0;2.0;Business travel;8054;68297
131510;545;0;0.0;Personal Travel;8055;88514
131511;101;0;0.0;Business travel;8056;32739
131512;989;0;34.0;Personal Travel;8057;41046
131513;1838;14;0.0;Business travel;8058;48493
131514;1588;0;0.0;Business travel;8059;563
131515;462;32;20.0;Business travel;8060;19753
131516;158;0;0.0;Personal Travel;8061;1061
131517;1844;0;0.0;Personal Travel;8062;114021
131518;1526;23;6.0;Business travel;8063;94521
131519;387;0;1.0;Business travel;8064;38838
131520;3952;17;8.0;Business travel;8065;110670
131521;2775;0;0.0;Business travel;8066;92984
131522;650;0;5.0;Personal Travel;8067;3838
131523;3994;0;1.0;Business travel;8068;96150
131524;1891;36;22.0;Business travel;8069;117772
131525;3762;0;2.0;Business travel;8070;112684
131526;2422;0;0.0;Personal Travel;8071;76202
131527;323;0;4.0;Personal Travel;8072;19096
131528;712;11;0.0;Business travel;8073;86401
131529;304;5;0.0;Personal Travel;8074;22047
131530;603;79;97.0;Personal Travel;8075;68183
131531;3287;0;12.0;Business travel;8076;36576
131532;192;15;12.0;Business travel;8077;94958
131533;402;4;0.0;Business travel;8078;7993
131534;352;0;0.0;Business travel;8079;80910
131535;822;4;9.0;Personal Travel;8080;97493
131536;191;0;0.0;Business travel;8081;53841
131537;101;0;0.0;Business travel;8082;32342
131538;580;127;122.0;Business travel;8083;100469
131539;102;0;0.0;Personal Travel;8084;1292
131540;404;0;0.0;Personal Travel;8085;88618
131541;421;39;52.0;Business travel;8086;51252
131542;1514;0;12.0;Business travel;8087;71311
131543;689;0;0.0;Business travel;8088;20999
131544;3713;58;49.0;Business travel;8089;52607
131545;362;37;30.0;Business travel;8090;114491
131546;1319;0;0.0;Business travel;8091;84538
131547;737;7;17.0;Personal Travel;8092;2967
131548;1836;15;0.0;Business travel;8093;77678
131549;758;45;33.0;Business travel;8094;59484
131550;169;0;0.0;Business travel;8095;18361
131551;431;0;0.0;Business travel;8096;4077
131552;760;74;64.0;Business travel;8097;86376
131553;2378;24;25.0;Business travel;8098;120151
131554;250;2;0.0;Business travel;8099;49950
131555;711;0;0.0;Personal Travel;8100;107506
131556;3532;0;20.0;Business travel;8101;44236
131557;175;12;5.0;Personal Travel;8102;68688
131558;1183;3;28.0;Business travel;8103;83735
131559;678;0;10.0;Business travel;8104;74140
131560;529;134;123.0;Business travel;8105;15213
131561;2586;0;0.0;Business travel;8106;62009
131562;356;0;0.0;Business travel;8107;79053
131563;475;41;72.0;Business travel;8108;2856
131564;1013;0;0.0;Business travel;8109;125849
131565;1189;16;8.0;Business travel;8110;109379
131566;2483;21;1.0;Business travel;8111;25023
131567;227;5;0.0;Personal Travel;8112;78048
131568;646;77;76.0;Business travel;8113;118483
131569;2686;0;0.0;Business travel;8114;17416
131570;369;0;0.0;Business travel;8115;25091
131571;2249;0;6.0;Business travel;8116;9296
131572;991;0;0.0;Business travel;8117;77070
131573;3491;6;0.0;Business travel;8118;24440
131574;569;0;0.0;Business travel;8119;113078
131575;145;0;0.0;Business travel;8120;88465
131576;762;54;24.0;Personal Travel;8121;7543
131577;189;0;0.0;Business travel;8122;94783
131578;1379;28;28.0;Business travel;8123;8449
131579;1849;0;0.0;Personal Travel;8124;126497
131580;305;0;0.0;Business travel;8125;57891
131581;184;0;0.0;Business travel;8126;124995
131582;1182;0;2.0;Personal Travel;8127;73496
131583;402;76;95.0;Business travel;8128;98501
131584;491;15;10.0;Business travel;8129;103169
131585;1235;0;0.0;Personal Travel;8130;96064
131586;216;0;0.0;Personal Travel;8131;11275
131587;1739;0;0.0;Business travel;8132;66102
131588;852;0;4.0;Business travel;8133;41252
131589;2565;6;6.0;Business travel;8134;56953
131590;1744;0;0.0;Personal Travel;8135;59142
131591;2811;0;0.0;Business travel;8136;102222
131592;2973;5;18.0;Business travel;8137;35050
131593;680;14;9.0;Personal Travel;8138;91564
131594;581;14;17.0;Business travel;8139;88138
131595;762;0;0.0;Personal Travel;8140;86532
131596;1188;0;0.0;Business travel;8141;98280
131597;1096;0;5.0;Business travel;8142;79879
131598;409;0;0.0;Business travel;8143;19707
131599;1886;0;0.0;Business travel;8144;79791
131600;448;6;0.0;Business travel;8145;18804
131601;406;15;0.0;Personal Travel;8146;39028
131602;248;0;1.0;Business travel;8147;94419
131603;1609;4;0.0;Personal Travel;8148;61588
